Wall time,Step,Value
1537948231.193147,181,0.11797459423542023
1537948312.8130555,241,0.14308558404445648
1537948531.1922798,401,0.19074417650699615
1537948559.1013224,421,0.1957244575023651
1537948599.7548819,451,0.2036665827035904
1537948749.856892,561,0.22704538702964783
1537948952.0842052,711,0.2558453381061554
1537948992.9651916,741,0.2609717845916748
1537949264.7082562,941,0.29157236218452454
1537949372.9427087,1021,0.30118146538734436
1537949426.6713233,1061,0.30529314279556274
1537949697.6133022,1261,0.32394951581954956
1537950091.1170254,1551,0.34505653381347656
1537950131.6025777,1581,0.3470172584056854
1537950253.3129897,1671,0.35195043683052063
1537950403.1865647,1781,0.3584267497062683
1537950470.394256,1831,0.3607190251350403
1537950497.3169045,1851,0.36168545484542847
1537951094.2781582,2291,0.379752516746521
1537951162.0117645,2341,0.38222041726112366
1537951365.9814816,2491,0.3878730237483978
1537951447.111125,2551,0.38994300365448
1537951515.1855438,2601,0.3918333053588867
1537951610.8907337,2671,0.3942408859729767
1537951691.8063035,2731,0.3957290053367615
1537951949.146402,2921,0.4008353352546692
1537952165.964886,3081,0.40476590394973755
1537952192.8668094,3101,0.4053816497325897
1537952301.176818,3181,0.4073899984359741
1537952464.1632,3301,0.409849613904953
1537952585.9986844,3391,0.41182783246040344
1537952693.8871405,3471,0.4135120213031769
1537952911.3107517,3631,0.41718563437461853
1537952965.5899103,3671,0.41803452372550964
1537953698.6019428,4211,0.42803603410720825
1537953711.9315808,4221,0.4282752275466919
1537953942.6095455,4391,0.43125107884407043
1537953982.9928563,4421,0.4318400025367737
1537954023.502981,4451,0.4323076009750366
1537954226.6944377,4601,0.43473222851753235
1537954267.3604739,4631,0.4349958598613739
1537954280.8944025,4641,0.4351747930049896
1537954416.7640753,4741,0.43661874532699585
1537954674.4003992,4931,0.43879759311676025
1537954958.1950176,5141,0.4411863088607788
1537955190.1819785,5311,0.44327422976493835
1537955258.1267378,5361,0.44398629665374756
1537955623.6233654,5631,0.44694784283638
1537955760.0075126,5731,0.4482332468032837
1537955841.584093,5791,0.4490574598312378
1537955936.4796474,5861,0.44980525970458984
1537955950.0471647,5871,0.44993215799331665
1537956153.55564,6021,0.4517318606376648
1537956398.9675717,6201,0.45358937978744507
1537956426.1392872,6221,0.45374467968940735
1537956588.2273612,6341,0.45490843057632446
1537956683.2949924,6411,0.4554823040962219
1537956696.6638482,6421,0.4555807113647461
1537956723.50149,6441,0.45580416917800903
1537956764.1153445,6471,0.45608609914779663
1537956791.1786165,6491,0.456246554851532
1537956954.611555,6611,0.45731741189956665
1537957089.3361552,6711,0.45824676752090454
1537957320.616111,6881,0.4591522514820099
1537957673.8586502,7141,0.4609276056289673
1537957727.741599,7181,0.46129366755485535
1537957782.186538,7221,0.46158191561698914
1537957890.5136418,7301,0.46200495958328247
1537958013.6142073,7391,0.4627501368522644
1537958190.8173308,7521,0.46390554308891296
1537958245.2910488,7561,0.4642592966556549
1537958366.5482006,7651,0.46490076184272766
1537958420.6263099,7691,0.4652252495288849
1537958447.791415,7711,0.46534934639930725
1537958474.8830025,7731,0.4654970169067383
1537958569.5216267,7801,0.46613433957099915
1537958637.0174513,7851,0.46662425994873047
1537958663.8717442,7871,0.4667681157588959
1537958731.4262955,7921,0.4671599268913269
1537958759.0335035,7941,0.4673273265361786
1537958813.6013458,7981,0.4676877558231354
1537958867.1880295,8021,0.4680417776107788
1537958948.086495,8081,0.4684799015522003
1537958961.6033456,8091,0.4685678780078888
1537959274.8685856,8321,0.4706568121910095
1537959329.2953625,8361,0.4709000289440155
1537959776.0214252,8691,0.47279098629951477
1537959871.29516,8761,0.4730454981327057
1537959953.5799491,8821,0.4732531011104584
1537960144.291798,8961,0.47391489148139954
1537960198.5935786,9001,0.47400087118148804
1537960293.1521144,9071,0.4742202162742615
1537960320.351248,9091,0.4743281602859497
1537960402.362825,9151,0.4746643900871277
1537960429.6619484,9171,0.47479549050331116
1537960620.0631795,9311,0.4756512939929962
1537960633.4271808,9321,0.47569310665130615
1537960768.3332486,9421,0.47622811794281006
1537960809.0623746,9451,0.47637590765953064
1537960931.0027628,9541,0.4769935607910156
1537960984.919051,9581,0.4771708846092224
1537961039.0515347,9621,0.47735387086868286
1537961162.2344944,9711,0.477878212928772
1537961175.8584645,9721,0.4779403507709503
1537961257.3369954,9781,0.4782502055168152
1537961271.0180523,9791,0.47828519344329834
1537961339.1577427,9841,0.4784938395023346
1537961583.0403237,10021,0.4792855679988861
1537961624.284826,10051,0.47944891452789307
1537961746.4974332,10141,0.4798049330711365
1537962151.8069189,10441,0.4815082848072052
1537962328.1262298,10571,0.4822281301021576
1537962410.2814865,10631,0.48256734013557434
1537962450.8219547,10661,0.48275381326675415
1537962477.978292,10681,0.4828515350818634
1537962532.1411815,10721,0.48304542899131775
1537962613.2075896,10781,0.48325926065444946
1537962681.0951965,10831,0.48345258831977844
1537962816.2881174,10931,0.4838929772377014
1537962897.9000857,10991,0.4841235876083374
1537962965.9393945,11041,0.48437851667404175
1537963101.0838556,11141,0.48484867811203003
1537963669.5774567,11561,0.48684099316596985
1537963723.184747,11601,0.4870606064796448
1537963736.5787106,11611,0.4871242344379425
1537963750.1439865,11621,0.4871610105037689
1537963994.172885,11801,0.4879886209964752
1537964170.4550111,11931,0.48851028084754944
1537964347.278799,12061,0.48898425698280334
1537964700.102083,12321,0.4894218444824219
1537964864.10172,12441,0.4896743595600128
1537965013.0480893,12551,0.48994019627571106
1537965053.5702908,12581,0.4900590479373932
1537965094.1253026,12611,0.49012279510498047
1537965365.4827266,12811,0.49067196249961853
1537965446.7027452,12871,0.4909726679325104
1537965541.2931752,12941,0.49122875928878784
1537965622.6190174,13001,0.49145492911338806
1537965839.3000822,13161,0.49212852120399475
1537965880.056065,13191,0.4923053979873657
1537966029.3392205,13301,0.49275970458984375
1537966070.0288482,13331,0.49285656213760376
1537966110.7513447,13361,0.49298402667045593
1537966124.2165637,13371,0.4930334687232971
1537966775.3431017,13851,0.4947888255119324
1537966816.2086532,13881,0.49484747648239136
1537966856.9362423,13911,0.4949825704097748
1537966870.7558055,13921,0.4950198531150818
1537967168.7414544,14141,0.49576422572135925
1537967330.987495,14261,0.4961952865123749
1537967357.9345267,14281,0.49625536799430847
1537967465.824708,14361,0.4963230490684509
1537967519.9246175,14401,0.4963047206401825
1537967857.998001,14651,0.49679866433143616
1537967871.6676862,14661,0.4968276619911194
1537968020.7669103,14771,0.49715757369995117
1537968129.065463,14851,0.4974738657474518
1537968183.4185488,14891,0.4976418614387512
1537968210.7860224,14911,0.4977186620235443
1537968640.6299002,15231,0.4984022378921509
1537968693.9955506,15271,0.4984065592288971
1537969030.470666,15521,0.4989439845085144
1537969246.142382,15681,0.4994516968727112
1537969259.3086836,15691,0.49948516488075256
1537969461.489244,15841,0.49993565678596497
1537969515.078162,15881,0.5000259876251221
1537969730.825657,16041,0.5004957914352417
1537969744.2230892,16051,0.5005255937576294
1537969923.8143609,16181,0.5008796453475952
1537970046.138655,16271,0.501184344291687
1537970113.894443,16321,0.5013654232025146
1537970182.427072,16371,0.5015358328819275
1537970223.4802377,16401,0.5016366243362427
1537970291.168213,16451,0.5018132925033569
1537970331.5119638,16481,0.5018987059593201
1537970493.9283786,16601,0.5022793412208557
1537970602.307682,16681,0.5025067925453186
1537970696.786431,16751,0.5027177333831787
1537970792.3430078,16821,0.5029505491256714
1537970914.7608032,16911,0.5032567381858826
1537970969.0273528,16951,0.5033690929412842
1537970996.1021662,16971,0.503341794013977
1537971023.222664,16991,0.5033184885978699
1537971063.7068121,17021,0.5032911896705627
1537971158.4621725,17091,0.50339275598526
1537971279.9903984,17181,0.5035867691040039
1537971416.04705,17281,0.5037245154380798
1537971470.5294414,17321,0.5037835240364075
1537971497.7065058,17341,0.5038357377052307
1537971537.970452,17371,0.5039232969284058
1537971605.9498343,17421,0.5040194392204285
1537971646.6285634,17451,0.5040972232818604
1537971660.1413186,17461,0.5041105151176453
1537971929.629991,17661,0.504638671875
1537972051.4284434,17751,0.5049151182174683
1537972132.7667427,17811,0.5051220655441284
1537972227.662501,17881,0.5053377747535706
1537972241.3540287,17891,0.5053684711456299
1537972363.0550866,17981,0.5056353807449341
1537972458.1248946,18051,0.5058085918426514
1537972740.7197924,18261,0.5064569115638733
1537972794.8430536,18301,0.5065804719924927
1537972930.967874,18401,0.5068798065185547
1537972985.1446033,18441,0.507009744644165
1537973107.61863,18531,0.5071987509727478
1537973285.05907,18661,0.5073913931846619
1537973325.6780746,18691,0.5074524283409119
1537973407.6741867,18751,0.5075792670249939
1537973434.778087,18771,0.5076280236244202
1537973895.6922514,19111,0.5083726644515991
1537973977.4661474,19171,0.5085424780845642
1537974207.9363391,19341,0.5087760090827942
1537974345.0470119,19441,0.5090340375900269
1537974387.2362204,19471,0.5091146230697632
1537974414.411123,19491,0.5091732740402222
1537974659.9955702,19671,0.509575605392456
1537974849.9405322,19811,0.5098821520805359
1537974877.2693388,19831,0.5099315047264099
1537975122.7494934,20011,0.510269045829773
1537975176.9307806,20051,0.5103340744972229
1537975285.871027,20131,0.5105329751968384
1537975515.8680968,20301,0.5108675360679626
1537975597.735329,20361,0.5110160112380981
1537975922.8825018,20601,0.5114999413490295
1537976099.4277055,20731,0.5117788910865784
1537976140.6906903,20761,0.511838972568512
1537976154.2313929,20771,0.5118634104728699
1537976181.2592638,20791,0.5119295716285706
1537976208.1430163,20811,0.5119567513465881
1537976262.3204608,20851,0.5120550394058228
1537976316.5162864,20891,0.5121563673019409
1537976412.0581048,20961,0.5123246908187866
1537976615.804436,21111,0.512599527835846
1537977118.0050263,21451,0.5130707621574402
1537977208.184792,21491,0.513116717338562
1537977306.818648,21561,0.5132304430007935
1537977431.4042642,21651,0.5134018063545227
1537977595.0665026,21771,0.5136359333992004
1537977730.0915773,21871,0.5137647390365601
1537977757.1448038,21891,0.5138019323348999
1537977784.0640354,21911,0.513839066028595
1537977851.5814223,21961,0.5138978362083435
1537977892.0050318,21991,0.51392662525177
1537978001.3251219,22071,0.5140913724899292
1537978055.3348107,22111,0.5141577124595642
1537978326.2849605,22311,0.5146363377571106
1537978393.8634665,22361,0.5146993398666382
1537978407.1097398,22371,0.514701247215271
1537978434.5444613,22391,0.514736533164978
1537978474.9427516,22421,0.5147835612297058
1537978529.3921604,22461,0.5148223042488098
1537978543.7557428,22471,0.5148285627365112
1537978638.5580633,22541,0.5148499011993408
1537978679.1641471,22571,0.5149080753326416
1537978746.6523888,22621,0.5150060653686523
1537979003.1411185,22811,0.5153301954269409
1537979139.273684,22911,0.515435516834259
1537979220.4171681,22971,0.5155248045921326
1537979301.7062657,23031,0.5156322121620178
1537979355.813072,23071,0.5156876444816589
1537979518.4172165,23191,0.5158807039260864
1537979531.7878518,23201,0.5159037113189697
1537979870.5945356,23451,0.5163386464118958
1537979992.1752653,23541,0.5164214968681335
1537980462.2389507,23891,0.5166661739349365
1537980475.9035773,23901,0.5166796445846558
1537980502.6515117,23921,0.5166914463043213
1537980690.482663,24061,0.5169217586517334
1537981093.6838825,24361,0.517395555973053
1537981201.1638288,24441,0.51756751537323
1537981294.45999,24511,0.5177237391471863
1537981321.2225425,24531,0.5177665948867798
1537981348.1369123,24551,0.5178228616714478
1537981415.4028783,24601,0.5179059505462646
1537981751.5752575,24851,0.5184030532836914
1537981765.1612172,24861,0.5184230208396912
1537981899.8984995,24961,0.5186601877212524
1537981926.723058,24981,0.5186804533004761
1537981994.5590806,25031,0.5187779068946838
1537982184.4877198,25171,0.5190895795822144
1537982265.0030904,25231,0.5192211270332336
1537982385.096916,25321,0.5194011330604553
1537982585.6772027,25471,0.5196982026100159
1537982637.648095,25511,0.519777238368988
1537982663.75993,25531,0.5198080539703369
1537982836.923373,25661,0.5200353860855103
1537982997.3493266,25781,0.5202056169509888
1537983158.487505,25901,0.520399272441864
1537983293.035425,26001,0.5205526947975159
1537983374.3369312,26061,0.5206257700920105
1537983602.6009312,26231,0.5208006501197815
1537983683.2411413,26291,0.5208296179771423
1537983696.680523,26301,0.520838737487793
1537983884.7244036,26441,0.5210043787956238
1537983966.160662,26501,0.5210772752761841
1537984033.8392375,26551,0.5211485624313354
1537984343.0162468,26781,0.5213685631752014
1537984436.5316749,26851,0.5214754343032837
