Wall time,Step,Value
1535441730.0494602,181,0.10306274145841599
1535441874.7178197,421,0.1599787026643753
1535441892.8194227,451,0.1658693104982376
1535441959.3242154,561,0.1862667351961136
1535442049.771189,711,0.21152973175048828
1535442067.8170557,741,0.2159663587808609
1535442188.7488353,941,0.2413293570280075
1535442555.8869753,1551,0.29639309644699097
1535442573.9402947,1581,0.2986043691635132
1535442628.6375377,1671,0.30561020970344543
1535442725.1142802,1831,0.3171377182006836
1535443003.8734696,2291,0.34743499755859375
1535443034.087242,2341,0.3505757749080658
1535443161.0308177,2551,0.36280444264411926
1535443191.4393344,2601,0.36551979184150696
1535443233.6316204,2671,0.36926761269569397
1535443269.7371757,2731,0.3724675178527832
1535443481.423018,3081,0.3889951705932617
1535443493.6271467,3101,0.38986441493034363
1535443542.0129695,3181,0.3933427035808563
1535443717.1587884,3471,0.40518009662628174
1535443838.206343,3671,0.41326236724853516
1535444164.1428225,4211,0.43384748697280884
1535444170.1220446,4221,0.43421700596809387
1535444290.6007624,4421,0.44101011753082275
1535444308.8166683,4451,0.4421232044696808
1535444399.326335,4601,0.4470863342285156
1535444417.3406286,4631,0.44803544878959656
1535444423.5182421,4641,0.44830161333084106
1535444484.0978413,4741,0.4513006806373596
1535444599.3991096,4931,0.45711931586265564
1535444858.8947234,5361,0.4687744975090027
1535445022.2283173,5631,0.4756266474723816
1535445118.8850522,5791,0.4794560968875885
1535445161.5793023,5861,0.48108354210853577
1535445167.5219693,5871,0.48131465911865234
1535445367.1690361,6201,0.48867180943489075
1535445451.7011514,6341,0.4916535019874573
1535445493.8577065,6411,0.49300381541252136
1535445499.8017778,6421,0.4931923747062683
1535445511.7164128,6441,0.4936094880104065
1535445529.5768514,6471,0.4941600561141968
1535445541.5453777,6491,0.49454939365386963
1535445614.2945414,6611,0.4969087243080139
1535445674.6454382,6711,0.49884429574012756
1535445934.2053044,7141,0.5068142414093018
1535445982.2045836,7221,0.5082347393035889
1535446030.447679,7301,0.5096024870872498
1535446163.3308997,7521,0.5133810043334961
1535446187.4576733,7561,0.5140113234519958
1535446240.7573936,7651,0.5153989791870117
1535446264.5467706,7691,0.5159916281700134
1535446276.635222,7711,0.5162710547447205
1535446360.5710618,7851,0.5185038447380066
1535446372.6800058,7871,0.5188038945198059
1535446403.2955556,7921,0.5196100473403931
1535446415.3538468,7941,0.5199365019798279
1535446463.7172847,8021,0.521124005317688
1535446499.8551514,8081,0.522040605545044
1535446505.9546635,8091,0.5221837162971497
1535446644.219583,8321,0.5254727602005005
1535446668.2878065,8361,0.5260555744171143
1535447097.0054183,9071,0.5355780720710754
1535447108.8819916,9091,0.5358160734176636
1535447308.0383945,9421,0.5398794412612915
1535447325.8740728,9451,0.5402601361274719
1535447428.3962646,9621,0.5422924757003784
1535447482.677902,9711,0.5432900190353394
1535447488.6984432,9721,0.5434111952781677
1535447524.7781355,9781,0.5440948605537415
1535447530.7838695,9791,0.544205904006958
1535447560.6596978,9841,0.5447744131088257
1535447669.7726538,10021,0.5467594861984253
1535447687.9944224,10051,0.5470829606056213
1535447742.522795,10141,0.5480833053588867
1535448038.125266,10631,0.5532214045524597
1535448056.215755,10661,0.5535377860069275
1535448092.6828637,10721,0.554135262966156
1535448128.8145213,10781,0.5547298192977905
1535448159.0535676,10831,0.5552135109901428
1535448219.8605692,10931,0.5562131404876709
1535448255.7460012,10991,0.5567991137504578
1535448286.030955,11041,0.5572715401649475
1535448596.7075222,11561,0.5621567368507385
1535448626.9913027,11611,0.5625885128974915
1535448633.1148224,11621,0.5626768469810486
1535448741.8704712,11801,0.5642660856246948
1535448820.6160514,11931,0.5654149651527405
1535448899.1512675,12061,0.5665092468261719
1535449129.0064404,12441,0.5696866512298584
1535449213.5322237,12581,0.5708459615707397
1535449231.477173,12611,0.5710806250572205
1535449352.1293454,12811,0.5726133584976196
1535449389.0921924,12871,0.5730701684951782
1535449431.5012476,12941,0.573614239692688
1535449563.5153267,13161,0.5752843022346497
1535449581.2138023,13191,0.5755141377449036
1535449645.7940633,13301,0.5763310194015503
1535449663.3707526,13331,0.5765489935874939
1535449681.1199422,13361,0.5767791271209717
1535449686.9631417,13371,0.5768531560897827
1535449969.5288339,13851,0.5802507996559143
1535450005.3672426,13911,0.5806747674942017
1535450011.217816,13921,0.5807431936264038
1535450141.5233593,14141,0.582200288772583
1535450212.6374702,14261,0.5830304026603699
1535450271.6189675,14361,0.5837106108665466
1535450448.4037988,14661,0.585698664188385
1535450513.3541565,14771,0.5864152312278748
1535450560.8315582,14851,0.5869439840316772
1535450597.4775116,14911,0.5873056054115295
1535450791.406789,15231,0.5892924666404724
1535450815.6955757,15271,0.5895284414291382
1535450965.7900817,15521,0.5910319685935974
1535451060.9267144,15681,0.5920014977455139
1535451066.9342835,15691,0.5920623540878296
1535451155.657308,15841,0.5929605960845947
1535451179.3580961,15881,0.593180775642395
1535451280.9072146,16051,0.5941938161849976
1535451488.29084,16401,0.5962266325950623
1535451535.9467337,16481,0.5966947078704834
1535451654.628753,16681,0.5978201627731323
1535451737.6483376,16821,0.598577082157135
1535451791.4687407,16911,0.5990681052207947
1535451815.3581522,16951,0.5992836356163025
1535451827.2690787,16971,0.5993847250938416
1535451839.241424,16991,0.5995042324066162
1535451857.0186298,17021,0.5996652841567993
1535451898.4590812,17091,0.6000536680221558
1535451952.4076738,17181,0.6005938053131104
1535452036.4856174,17321,0.6013543605804443
1535452048.5250697,17341,0.601460874080658
1535452066.6191847,17371,0.6016315817832947
1535452096.6340072,17421,0.6019084453582764
1535452114.6051295,17451,0.6020472049713135
1535452120.5801866,17461,0.6020951867103577
1535452240.296659,17661,0.6031356453895569
1535452293.8671186,17751,0.6035901308059692
1535452329.4180539,17811,0.6038999557495117
1535452376.835081,17891,0.6043198108673096
1535452430.840561,17981,0.6048238277435303
1535452472.480039,18051,0.6052030920982361
1535452597.2776182,18261,0.6063662767410278
1535452680.1230502,18401,0.6071237325668335
1535452703.7896733,18441,0.6073469519615173
1535452757.3024573,18531,0.6078436970710754
1535452834.5889788,18661,0.608527660369873
1535452852.353881,18691,0.6086998581886292
1535452887.8487222,18751,0.6089742183685303
1535452899.6737125,18771,0.6090806722640991
1535453137.461611,19171,0.611160933971405
1535453238.4888391,19341,0.6121262907981873
1535453298.0278072,19441,0.6126274466514587
1535453315.9346304,19471,0.6128069758415222
1535453435.883026,19671,0.6137506365776062
1535453519.7803617,19811,0.6144534349441528
1535453531.8553493,19831,0.6145602464675903
1535453640.486111,20011,0.615493655204773
1535453664.5275657,20051,0.615744948387146
1535453712.540818,20131,0.6161079406738281
1535453815.4831817,20301,0.6170027256011963
1535453851.771996,20361,0.6173075437545776
1535453996.7889245,20601,0.6184374094009399
1535454075.1126108,20731,0.619120180606842
1535454093.4493334,20761,0.6192697286605835
1535454099.4515772,20771,0.6193132996559143
1535454147.9529707,20851,0.619640052318573
1535454172.1584706,20891,0.6198190450668335
1535454214.9994526,20961,0.6202356815338135
1535454305.5449178,21111,0.6209717392921448
1535454511.1415997,21451,0.622669517993927
1535454535.090928,21491,0.6228739023208618
1535454577.595861,21561,0.6231895089149475
1535454631.8511047,21651,0.6235835552215576
1535454764.7823088,21871,0.624592125415802
1535454776.8858154,21891,0.6247052550315857
1535454789.219945,21911,0.6247850060462952
1535454837.6577492,21991,0.6250907182693481
1535454886.0998244,22071,0.6254667639732361
1535454910.1611724,22111,0.6256423592567444
1535455031.0816975,22311,0.6265672445297241
1535455061.3538485,22361,0.6267634630203247
1535455067.4675798,22371,0.6268021464347839
1535455079.5997581,22391,0.6268826127052307
1535455097.8955255,22421,0.6270025968551636
1535455170.4443207,22541,0.6275274753570557
1535455188.4046328,22571,0.6276474595069885
1535455218.9338744,22621,0.6278671026229858
1535455334.238132,22811,0.6286499500274658
1535455394.660414,22911,0.6290890574455261
1535455431.0754387,22971,0.6293846964836121
1535455467.5718782,23031,0.6296379566192627
1535455491.6287203,23071,0.6297916769981384
1535455563.982241,23191,0.6302303075790405
1535455720.742552,23451,0.6313238739967346
1535455775.030828,23541,0.6317037343978882
1535455986.8548386,23891,0.6331028342247009
1535455993.2740583,23901,0.6331337690353394
1535456005.3801749,23921,0.6332104206085205
1535456271.5979574,24361,0.634981095790863
1535456320.0517564,24441,0.6352602243423462
1535456374.3904488,24531,0.6356449127197266
1535456386.386262,24551,0.6357163786888123
1535456416.462956,24601,0.6359318494796753
1535456568.0748167,24851,0.6369289755821228
1535456574.0873926,24861,0.636957049369812
1535456635.0425763,24961,0.63730388879776
1535456647.1681864,24981,0.6374093294143677
1535456677.5435047,25031,0.6375945806503296
1535456762.2988896,25171,0.6380544900894165
1535456798.8099499,25231,0.6382559537887573
1535456853.2734535,25321,0.6386865973472595
1535456943.54489,25471,0.6392450928688049
1535456967.767881,25511,0.6393896341323853
1535456980.0120351,25531,0.6394577026367188
1535457131.1444256,25781,0.6403576731681824
1535457264.216607,26001,0.6411257982254028
1535457300.7059212,26061,0.6413058042526245
1535457403.3918161,26231,0.641845703125
1535457439.5486374,26291,0.6420608162879944
1535457596.1447265,26551,0.6429852843284607
1535457735.5180569,26781,0.6438303589820862
1535457777.6429796,26851,0.6440708637237549
