Wall time,Step,Value
1535441730.0494602,181,12.16790771484375
1535441874.7178197,421,9.14482593536377
1535441892.8194227,451,8.617497444152832
1535441959.3242154,561,7.589248180389404
1535442049.771189,711,8.225098609924316
1535442067.8170557,741,7.147342205047607
1535442188.7488353,941,5.858932018280029
1535442555.8869753,1551,5.059409141540527
1535442573.9402947,1581,4.9769978523254395
1535442628.6375377,1671,5.226467609405518
1535442725.1142802,1831,5.4586896896362305
1535443003.8734696,2291,4.743810653686523
1535443034.087242,2341,4.856902599334717
1535443161.0308177,2551,4.422965049743652
1535443191.4393344,2601,4.054632663726807
1535443233.6316204,2671,4.313350677490234
1535443269.7371757,2731,5.151920795440674
1535443481.423018,3081,3.5142202377319336
1535443493.6271467,3101,4.037644386291504
1535443542.0129695,3181,3.3674252033233643
1535443717.1587884,3471,3.945573329925537
1535443838.206343,3671,3.3675315380096436
1535444164.1428225,4211,3.7446656227111816
1535444170.1220446,4221,2.893261194229126
1535444290.6007624,4421,3.156853675842285
1535444308.8166683,4451,2.6984944343566895
1535444399.326335,4601,3.617440938949585
1535444417.3406286,4631,2.9011542797088623
1535444423.5182421,4641,3.5835320949554443
1535444484.0978413,4741,3.193662166595459
1535444599.3991096,4931,3.4698703289031982
1535444858.8947234,5361,2.9294471740722656
1535445022.2283173,5631,3.0378975868225098
1535445118.8850522,5791,3.609135389328003
1535445161.5793023,5861,2.5555105209350586
1535445167.5219693,5871,2.782895565032959
1535445367.1690361,6201,2.497982978820801
1535445451.7011514,6341,2.606586217880249
1535445493.8577065,6411,3.2325637340545654
1535445499.8017778,6421,3.4498209953308105
1535445511.7164128,6441,2.5202512741088867
1535445529.5768514,6471,2.777761459350586
1535445541.5453777,6491,2.4923672676086426
1535445614.2945414,6611,2.463945150375366
1535445674.6454382,6711,2.7175004482269287
1535445934.2053044,7141,2.311650276184082
1535445982.2045836,7221,2.0273423194885254
1535446030.447679,7301,2.3903262615203857
1535446163.3308997,7521,2.374242067337036
1535446187.4576733,7561,2.5832018852233887
1535446240.7573936,7651,2.375572919845581
1535446264.5467706,7691,2.4678080081939697
1535446276.635222,7711,2.484020471572876
1535446360.5710618,7851,2.0274317264556885
1535446372.6800058,7871,2.326828718185425
1535446403.2955556,7921,2.6975576877593994
1535446415.3538468,7941,2.1326167583465576
1535446463.7172847,8021,2.319780111312866
1535446499.8551514,8081,2.008114814758301
1535446505.9546635,8091,2.5091404914855957
1535446644.219583,8321,2.2771241664886475
1535446668.2878065,8361,2.098280191421509
1535447097.0054183,9071,2.0748462677001953
1535447108.8819916,9091,2.331141710281372
1535447308.0383945,9421,2.224893808364868
1535447325.8740728,9451,1.9670330286026
1535447428.3962646,9621,2.0675878524780273
1535447482.677902,9711,1.9245126247406006
1535447488.6984432,9721,2.4120144844055176
1535447524.7781355,9781,1.997483491897583
1535447530.7838695,9791,2.216111898422241
1535447560.6596978,9841,1.9171147346496582
1535447669.7726538,10021,1.997449517250061
1535447687.9944224,10051,1.9971339702606201
1535447742.522795,10141,2.1256988048553467
1535448038.125266,10631,2.2269232273101807
1535448056.215755,10661,1.851879596710205
1535448092.6828637,10721,2.061436414718628
1535448128.8145213,10781,1.9343855381011963
1535448159.0535676,10831,1.9345661401748657
1535448219.8605692,10931,2.0836129188537598
1535448255.7460012,10991,1.9132622480392456
1535448286.030955,11041,2.3634822368621826
1535448596.7075222,11561,1.83865225315094
1535448626.9913027,11611,1.7952464818954468
1535448633.1148224,11621,2.1636431217193604
1535448741.8704712,11801,1.7315950393676758
1535448820.6160514,11931,2.1466827392578125
1535448899.1512675,12061,1.7606486082077026
1535449129.0064404,12441,1.9471962451934814
1535449213.5322237,12581,1.8513014316558838
1535449231.477173,12611,2.2380261421203613
1535449352.1293454,12811,2.0639026165008545
1535449389.0921924,12871,1.6454821825027466
1535449431.5012476,12941,1.7887109518051147
1535449563.5153267,13161,1.7833232879638672
1535449581.2138023,13191,1.8938180208206177
1535449645.7940633,13301,1.8229819536209106
1535449663.3707526,13331,1.7617661952972412
1535449681.1199422,13361,1.6488351821899414
1535449686.9631417,13371,1.8719834089279175
1535449969.5288339,13851,1.8792551755905151
1535450005.3672426,13911,1.5901899337768555
1535450011.217816,13921,2.0949392318725586
1535450141.5233593,14141,1.5991897583007812
1535450212.6374702,14261,1.740893840789795
1535450271.6189675,14361,1.5515748262405396
1535450448.4037988,14661,1.9165940284729004
1535450513.3541565,14771,1.680521011352539
1535450560.8315582,14851,1.7575900554656982
1535450597.4775116,14911,1.7339084148406982
1535450791.406789,15231,1.8250548839569092
